2108,Maruti A-Star Vxi,20100101,180000,Gasolina/Etanol
2109,Renault KWID 1.0 RXT Optional,20180101,300000,Gasolina/Etanol
2110,Mahindra Bolero 2011-2019 SLX,20130101,400000,Diesel
2111,Hyundai i10 Sportz 1.2,20100101,210000,Gasolina/Etanol
2112,Hyundai Santro Xing XG eRLX Euro III,20060101,90000,Gasolina/Etanol
2113,Maruti Wagon R LXI BS IV,20100101,222000,Gasolina/Etanol
2114,Maruti Alto 800 LXI,20150101,240000,Gasolina/Etanol
2115,Toyota Etios Liva GD,20130101,450000,Gasolina/Etanol
2116,Ford Ecosport 1.5 Petrol Ambiente,20170101,650000,Gasolina/Etanol
2117,Hyundai Verna SX Diesel,20100101,200000,Diesel
2118,Hyundai Verna SX Diesel,20110101,210000,Diesel
2119,Tata Nano Cx BSIV,20110101,75000,Não identificado
2120,Toyota Innova 2.5 G (Diesel) 8 Seater,20110101,450000,Diesel
2121,Hyundai i20 1.2 Sportz,20110101,220000,Gasolina/Etanol
2122,Hyundai i20 Magna 1.4 CRDi (Diesel),20130101,325000,Diesel
2123,Tata Zest Revotron 1.2T XE,20180101,450000,Elétrico
2124,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,20170101,825000,Diesel
2125,Hyundai Accent GLS,20070101,125000,Gasolina/Etanol
2126,Mahindra Xylo D2 BS IV,20150101,434999,Diesel
2127,Mahindra Scorpio SLE BSIV,20110101,484999,Diesel
2128,Maruti Ritz VDi,20090101,175000,Gasolina/Etanol
2129,Honda Civic 1.8 S MT,20060101,220000,Gasolina/Etanol
2130,Honda BR-V i-VTEC VX MT,20200101,1250000,Gasolina/Etanol
2131,Maruti Omni E MPI STD BS IV,20170101,215000,Gasolina/Etanol
2132,Mahindra XUV500 W6 2WD,20140101,625000,Diesel
2133,Ford EcoSport 1.5 Diesel Titanium BSIV,20180101,615000,Diesel
2134,Chevrolet Beat Diesel PS,20120101,130000,Diesel
2135,Tata Indigo CS eLX BS IV,20130101,175000,Não identificado
2136,Tata Indigo CR4,20110101,150000,Não identificado
2137,Tata Indica Vista TDI LS,20110101,195000,Diesel
2138,Maruti Ertiga 1.5 VDI,20200101,550000,Gasolina/Etanol
2139,Isuzu D-Max V-Cross Standard,20180101,1500000,Não identificado
2140,Skoda Superb 1.8 TFSI MT,20100101,400000,Não identificado
2141,Nissan Kicks XV Premium D BSIV,20190101,1350000,Gasolina/Etanol
2142,Maruti Swift 1.2 DLX,20150101,217000,Gasolina/Etanol
2143,Maruti Swift VDI BSIV,20110101,290000,Gasolina/Etanol
2144,Mahindra Bolero Power Plus SLX,20180101,700000,Diesel
2145,Maruti Alto 800 Base,20140101,175000,Gasolina/Etanol
2146,Volkswagen Ameo 1.5 TDI Highline 16 Alloy,20170101,575000,Diesel
2147,Maruti Ritz LDi,20160101,380000,Gasolina/Etanol
2148,Mahindra Xylo D4 BSIV,20130101,350000,Diesel
2149,Renault Duster 85PS Diesel RxL Optional,20120101,450000,Diesel
2150,Hyundai Santro AT CNG,20050101,130000,Gasolina/Etanol
2151,Maruti Swift VDI BSIV,20150101,320000,Gasolina/Etanol
2152,Mahindra XUV500 W6 2WD,20140101,550000,Diesel
2153,Maruti Wagon R VXI BS IV,20150101,370000,Gasolina/Etanol
2154,Chevrolet Beat LT,20100101,114999,Elétrico
2155,Ford Ecosport Sports Petrol,20200101,1100000,Gasolina/Etanol
2156,Hyundai Tucson CRDi,20060101,170000,Diesel
2157,Tata Indigo TDI,20080101,80000,Diesel
2158,Ford EcoSport 1.5 Diesel Titanium BSIV,20190101,950000,Diesel
2159,Maruti Swift Dzire VDI,20140101,425000,Gasolina/Etanol
2160,Hyundai i20 Asta Option 1.4 CRDi,20150101,500000,Diesel
2161,Hyundai Santro Xing XG eRLX Euro III,20050101,70000,Gasolina/Etanol
2162,Honda Amaze S i-Dtech,20130101,349000,Diesel
2163,Hyundai i20 1.2 Sportz,20120101,330000,Gasolina/Etanol
2164,Hyundai Santro Xing GLS,20100101,120000,Gasolina/Etanol
2165,Hyundai Verna 1.6 SX CRDi (O),20130101,430000,Diesel
2166,Maruti Swift VDI BSIV,20140101,390000,Gasolina/Etanol
2167,Nissan Micra Diesel XV Primo,20120101,225000,Diesel
2168,Mahindra Scorpio VLS AT 2.2 mHAWK,20100101,350000,Diesel
2169,Tata Sumo LX,20090101,100000,Não identificado
2170,Hyundai EON Era Plus,20140101,190000,Gasolina/Etanol
2171,Hyundai i20 Sportz 1.4 CRDi,20140101,315000,Diesel
2172,Hyundai Grand i10 CRDi Magna,20150101,300000,Diesel
2173,Renault KWID RXT,20160101,280000,Gasolina/Etanol
2174,Hyundai Tucson 2.0 e-VGT 2WD MT,20170101,1650000,Gasolina/Etanol
2175,Hyundai EON Era Plus,20150101,295000,Gasolina/Etanol
2176,Jaguar XF 5.0 Litre V8 Petrol,20120101,2050000,Não identificado
2177,Hyundai Creta 1.6 VTVT AT SX Plus,20180101,1475000,Gasolina/Etanol
2178,Hyundai Verna VTVT 1.6 AT SX Option,20170101,1100000,Gasolina/Etanol
2179,Mercedes-Benz GL-Class 350 CDI Blue Efficiency,20140101,4400000,Gasolina
2180,Maruti Swift ZXI BSIV,20160101,670000,Gasolina/Etanol
2181,Maruti S-Cross Zeta DDiS 200 SH,20150101,750000,Gasolina/Etanol
2182,Hyundai Verna 1.6 VTVT SX,20150101,760000,Gasolina/Etanol
2183,Volkswagen Polo GTI,20170101,850000,Gasolina/Etanol
2184,Renault Pulse RxL,20150101,390000,Gasolina/Etanol
2185,Maruti Celerio VXI AMT BSIV,20160101,450000,Gasolina/Etanol
2186,Honda Brio V MT,20140101,425000,Gasolina/Etanol
2187,Maruti Baleno Alpha 1.3,20160101,770000,Gasolina/Etanol
2188,Hyundai Creta 1.6 SX Automatic Diesel,20150101,1150000,Diesel
2189,Honda City i VTEC V,20150101,775000,Gasolina/Etanol
2190,Hyundai Elite i20 Asta Option CVT BSIV,20190101,720000,Gasolina/Etanol
2191,Toyota Innova Crysta 2.4 GX AT,20180101,1725000,Gasolina/Etanol
2192,Tata Tiago 1.2 Revotron XZ,20180101,539000,Elétrico
2193,Maruti Celerio ZXI,20170101,420000,Gasolina/Etanol
2194,Maruti Omni E 8 Str STD,20010101,85000,Gasolina/Etanol
2195,OpelCorsa 1.6Gls,20040101,142000,Não identificado
2196,Hyundai EON D Lite,20140101,180000,Gasolina/Etanol
2197,Chevrolet Tavera Neo 3 Max 9 Str BSIII,20140101,400000,Elétrico
2198,Mahindra Scorpio VLX 2WD ABS AT BSIII,20090101,360000,Diesel
2199,Hyundai Santro Xing XG,20030101,85000,Gasolina/Etanol
2200,Honda Brio 1.2 S MT,20160101,350000,Gasolina/Etanol
2201,Datsun GO Plus T BSIV,20150101,380000,Gasolina/Etanol
2202,Hyundai i10 Era,20090101,140000,Gasolina/Etanol
2203,Maruti Wagon R VXI BS IV,20120101,200000,Gasolina/Etanol
2204,Hyundai Santro Xing GL,20110101,150000,Gasolina/Etanol
2205,Tata Indica Vista Quadrajet LS,20120101,150000,Não identificado
2206,Maruti 800 Std BSII,20060101,90000,Gasolina/Etanol
2207,Mahindra Bolero SLX 2WD,20070101,300000,Diesel
2208,Renault KWID RXT,20170101,280000,Gasolina/Etanol
2209,Maruti Alto K10 2010-2014 VXI,20110101,200000,Gasolina/Etanol
2210,Chevrolet Aveo U-VA 1.2 LT WO ABS Airbag,20090101,110000,Elétrico
2211,Hyundai i10 Magna,20080101,140000,Gasolina/Etanol
2212,Hyundai Creta 1.4 EX Diesel,20200101,1050000,Diesel
2213,Honda City i-VTEC VX,20180101,1150000,Gasolina/Etanol
2214,Honda BR-V i-DTEC VX MT,20160101,910000,Diesel
2215,Ford Figo Diesel Titanium,20100101,160000,Diesel
2216,Maruti Zen LX,20040101,105000,Gasolina/Etanol
2217,Skoda Octavia Elegance 2.0 TDI AT,20140101,1200000,Diesel
2218,Renault KWID 1.0 RXT Optional,20180101,300000,Gasolina/Etanol
2219,Maruti Wagon R LXI,20040101,70000,Gasolina/Etanol
2220,Chevrolet Beat Diesel,20120101,160000,Diesel
2221,Chevrolet Beat Diesel LS,20120101,160000,Diesel
2222,Chevrolet Sail Hatchback LT ABS,20130101,225000,Elétrico
2223,Honda Jazz 1.5 VX i DTEC,20180101,790000,Diesel
2224,Honda City 1.3 EXI,20020101,145000,Gasolina/Etanol
2225,Honda City i-VTEC ZX,20180101,1200000,Gasolina/Etanol
2226,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,20180101,930000,Diesel
2227,Hyundai EON D Lite,20160101,210000,Gasolina/Etanol
2228,Hyundai Getz 1.5 CRDi GVS,20080101,110000,Diesel
2229,Maruti Swift LXI,20110101,175000,Gasolina/Etanol
2230,Maruti Vitara Brezza ZDi Plus AMT Dual Tone,20180101,950000,Gasolina/Etanol
2231,Renault Lodgy Stepway 85PS RXZ 8S,20170101,650000,Gasolina/Etanol
2232,Maruti Swift VXI,20190101,550000,Gasolina/Etanol
2233,Maruti Alto LX BSIII,20080101,85000,Gasolina/Etanol
2234,Maruti Celerio LXI MT BSIV,20190101,340000,Gasolina/Etanol
2235,Renault Captur 1.5 Diesel RXT,20170101,825000,Diesel
2236,Toyota Etios 1.5 V,20160101,509999,Gasolina/Etanol
2237,Renault Duster 85PS Diesel RxL,20130101,450000,Diesel
2238,Mercedes-Benz C-Class Progressive C 220d,20180101,3800000,Gasolina
2239,Audi A4 3.0 TDI Quattro,20130101,1580000,Diesel
2240,BMW X5 xDrive 30d xLine,20190101,4950000,Gasolina
2241,Hyundai Creta 1.6 CRDi SX,20160101,535000,Diesel
2242,Maruti SX4 Vxi BSIV,20120101,225000,Gasolina/Etanol
2243,Hyundai Grand i10 1.2 Kappa Magna AT,20170101,550000,Gasolina/Etanol
2244,Maruti Swift ZXI BSIV,20160101,670000,Gasolina/Etanol
2245,Maruti Ertiga VXI,20150101,625000,Gasolina/Etanol
2246,Hyundai Grand i10 Magna AT,20170101,520000,Gasolina/Etanol
2247,Chevrolet Beat LT Option,20160101,239000,Elétrico
2248,Toyota Fortuner 4x2 AT,20170101,2600000,Gasolina/Etanol
2249,Maruti S-Cross Zeta DDiS 200 SH,20150101,750000,Gasolina/Etanol
2250,Hyundai i10 Magna,20120101,229999,Gasolina/Etanol
2251,Audi A6 2.0 TDI Premium Plus,20130101,1300000,Diesel
2252,Hyundai Santro GS,20050101,80000,Gasolina/Etanol
2253,Skoda Laura Ambiente 2.0 TDI CR MT,20120101,385000,Diesel
2254,Hyundai Verna 1.6 VTVT SX,20150101,760000,Gasolina/Etanol
2255,Maruti Swift Dzire VDI,20170101,600000,Gasolina/Etanol
2256,Renault Duster 85PS Diesel RxL,20130101,450000,Diesel
2257,Mercedes-Benz C-Class Progressive C 220d,20180101,3800000,Gasolina
2258,Audi A4 3.0 TDI Quattro,20130101,1580000,Diesel
2259,BMW X5 xDrive 30d xLine,20190101,4950000,Gasolina
2260,Hyundai Creta 1.6 CRDi SX,20160101,535000,Diesel
2261,Maruti SX4 Vxi BSIV,20120101,225000,Gasolina/Etanol
2262,Hyundai Grand i10 1.2 Kappa Magna AT,20170101,550000,Gasolina/Etanol
2263,Maruti Swift ZXI BSIV,20160101,670000,Gasolina/Etanol
2264,Maruti Ertiga VXI,20150101,625000,Gasolina/Etanol
2265,Hyundai Grand i10 Magna AT,20170101,520000,Gasolina/Etanol
2266,Chevrolet Beat LT Option,20160101,239000,Elétrico
2267,Toyota Fortuner 4x2 AT,20170101,2600000,Gasolina/Etanol
2268,Maruti S-Cross Zeta DDiS 200 SH,20150101,750000,Gasolina/Etanol
2269,Hyundai i10 Magna,20120101,229999,Gasolina/Etanol
2270,Audi A6 2.0 TDI Premium Plus,20130101,1300000,Diesel
2271,Hyundai Santro GS,20050101,80000,Gasolina/Etanol
2272,Skoda Laura Ambiente 2.0 TDI CR MT,20120101,385000,Diesel
2273,Hyundai Verna 1.6 VTVT SX,20150101,760000,Gasolina/Etanol
2274,Maruti Swift Dzire VDI,20170101,600000,Gasolina/Etanol
2275,Maruti Baleno Alpha 1.3,20170101,650000,Gasolina/Etanol
2276,Chevrolet Spark 1.0 LS,20110101,140000,Elétrico
2277,Maruti Alto LXi,20110101,150000,Gasolina/Etanol
2278,Datsun GO Plus A Option Petrol,20180101,450000,Gasolina/Etanol
2279,Hyundai Accent CRDi,20060101,170000,Diesel
2280,Renault KWID 1.0 RXT Optional,20170101,400000,Gasolina/Etanol
2281,Tata Tiago 1.2 Revotron XE,20160101,300000,Elétrico
2282,Maruti Alto 800 Base,20120101,250000,Gasolina/Etanol
2283,Tata Tigor 1.2 Revotron XM,20190101,500000,Elétrico
2284,Hyundai Accent CRDi,20020101,85000,Diesel
2285,Nissan Sunny Diesel XL,20120101,300000,Diesel
2286,Hyundai Santro GS,20050101,80000,Gasolina/Etanol
2287,Mahindra XUV500 AT W8 FWD,20150101,740000,Diesel
2288,Hyundai Santro Xing XG,20050101,70000,Gasolina/Etanol
2289,Hyundai Santro Sportz AMT,20190101,484999,Gasolina/Etanol
2290,Nissan Micra Active XV S,20130101,164000,Gasolina/Etanol
2291,Honda City 1.5 V AT,20080101,140000,Gasolina/Etanol
2292,Mercedes-Benz E-Class E250 CDI Elegance,20110101,999000,Gasolina
2293,Maruti Alto LXI,20050101,56000,Gasolina/Etanol
2294,BMW 7 Series 730Ld,20060101,1050000,Gasolina
2295,Hyundai Verna 1.6 VTVT,20100101,190000,Gasolina/Etanol
2296,Audi Q5 3.0 TDI Quattro Technology,20180101,3899000,Diesel
2297,Hyundai i10 Sportz 1.2,20110101,235000,Gasolina/Etanol
2298,Datsun GO Plus T,20170101,350000,Gasolina/Etanol
2299,Renault Duster 110PS Diesel RxL,20150101,465000,Diesel
2300,Toyota Camry Hybrid 2.5,20170101,1900000,Gasolina/Etanol
2301,Honda City i DTec SV,20140101,450000,Diesel
2302,Volkswagen Jetta 2.0L TDI Highline,20150101,790000,Diesel
2303,Mahindra Marazzo M2 8Str,20190101,900000,Diesel
2304,Ford Ecosport 1.5 DV5 MT Titanium Optional,20140101,450000,Gasolina/Etanol
2305,Chevrolet Spark 1.0 LS,20090101,135000,Elétrico
2306,Maruti Celerio ZXI MT BSIV,20190101,425000,Gasolina/Etanol
2307,Tata Indica Vista Terra 1.4 TDI,20100101,100000,Diesel
2308,Ford EcoSport 1.5 TDCi Titanium BSIV,20150101,650000,Gasolina/Etanol
2309,Tata Indica Vista Aqua 1.4 TDI,20110101,90000,Diesel
2310,Hyundai EON Era Plus,20170101,250000,Gasolina/Etanol
2311,Maruti Swift Dzire VDI,20140101,300000,Gasolina/Etanol
2312,Maruti Wagon R VXI BS IV,20140101,275000,Gasolina/Etanol
2313,Honda BRV i-VTEC V MT,20170101,600000,Gasolina/Etanol
2314,Renault KWID RXT,20160101,270000,Gasolina/Etanol
2315,Renault KWID RXT Optional,20160101,240000,Gasolina/Etanol
2316,Skoda Octavia Elegance 2.0 TDI AT,20140101,1200000,Diesel
2317,Chevrolet Beat Diesel LS,20120101,160000,Diesel
2318,Honda Jazz 1.5 VX i DTEC,20180101,790000,Diesel
2319,Honda City i-VTEC ZX,20180101,1200000,Gasolina/Etanol
2320,Maruti Swift LXI,20110101,175000,Gasolina/Etanol
2321,Maruti Vitara Brezza ZDi Plus AMT Dual Tone,20180101,950000,Gasolina/Etanol
2322,Maruti Celerio LXI MT BSIV,20190101,340000,Gasolina/Etanol
2323,Renault Captur 1.5 Diesel RXT,20170101,825000,Diesel
2324,Audi A4 30 TFSI Technology,20180101,3100000,Gasolina
2325,Honda Amaze VX Diesel BSIV,20180101,780000,Diesel
2326,Toyota Corolla Altis 1.8 VL AT,20100101,350000,Gasolina/Etanol
2327,Honda Amaze VX Petrol BSIV,20180101,690000,Gasolina/Etanol
2328,Maruti Alto 800 VXI,20160101,245000,Gasolina/Etanol
2329,Honda Amaze VX Diesel BSIV,20180101,790000,Diesel
2330,Honda Amaze VX i-VTEC,20180101,680000,Gasolina/Etanol
2331,Hyundai Grand i10 Asta Option,20170101,540000,Gasolina/Etanol
2332,Mahindra KUV 100 mFALCON G80 K2,20160101,425000,Diesel
2333,Maruti Zen Estilo Sports,20080101,140000,Gasolina/Etanol
2334,Maruti Ertiga ZDI Plus,20190101,1100000,Gasolina/Etanol
2335,Renault Lodgy 85PS RxL,20150101,715000,Gasolina/Etanol
2336,Maruti Swift VXI,20130101,370000,Gasolina/Etanol
2337,Hyundai Verna CRDi ABS,20070101,175000,Diesel
2338,Mercedes-Benz E-Class 230,19980101,1000000,Gasolina
2339,Maruti Alto 800 LXI,20130101,92800,Gasolina/Etanol
2340,Tata Xenon XT EX 4X2,20140101,291000,Não identificado
2341,Maruti Alto 800 LXI,20130101,92800,Gasolina/Etanol
2342,Renault KWID 1.0 RXT Optional,20160101,350000,Gasolina/Etanol
2343,Maruti Omni 5 Str STD,19980101,65000,Gasolina/Etanol
2344,Maruti Swift Dzire VDI,20150101,650000,Gasolina/Etanol
2345,Maruti Wagon R LX BS IV,20140101,350000,Gasolina/Etanol
2346,Maruti Wagon R LXI,20050101,75000,Gasolina/Etanol
2347,Hyundai i20 Asta (o) 1.4 CRDi (Diesel),20120101,440000,Diesel
2348,Hyundai Santro Xing GLS,20130101,270000,Gasolina/Etanol
2349,Toyota Innova 2.5 V Diesel 7-seater,20140101,1150000,Diesel
2350,Maruti Omni 8 Seater BSII,20150101,238000,Gasolina/Etanol
2351,Mercedes-Benz B Class B180 Sports,20130101,1100000,Gasolina
2352,Mahindra XUV500 W10 2WD,20150101,1200000,Diesel
2353,Skoda Fabia 1.2L Diesel Ambiente,20100101,260000,Diesel
2354,Toyota Etios VD,20120101,350000,Gasolina/Etanol
2355,Toyota Etios Liva VD,20150101,480000,Gasolina/Etanol
2356,Toyota Etios Liva GD,20120101,345000,Gasolina/Etanol
2357,Mahindra Scorpio M2DI,20130101,500000,Diesel
2358,Hyundai Grand i10 Asta Option,20170101,595000,Gasolina/Etanol
2359,Hyundai Verna CRDi 1.6 SX Option,20190101,1295000,Diesel
2360,Volkswagen Vento 1.5 TDI Highline BSIV,20190101,1350000,Diesel
2361,Renault KWID Climber 1.0 MT Opt BSIV,20200101,541000,Gasolina/Etanol
2362,Hyundai Santro Asta,20180101,515000,Gasolina/Etanol
2363,Ford Figo Aspire Titanium Plus Diesel,20190101,894999,Diesel
2364,Renault Pulse RxZ Optional,20120101,325000,Gasolina/Etanol
2365,Maruti Ciaz 1.4 Alpha,20180101,925000,Gasolina/Etanol
2366,Nissan Terrano XL P,20170101,844999,Gasolina/Etanol
2367,Maruti Ciaz 1.4 Alpha,20180101,925000,Gasolina/Etanol
2368,Tata Manza Club Class Quadrajet90 LX,20130101,300000,Não identificado
2369,Toyota Camry M/t,20080101,650000,Gasolina/Etanol
2370,Maruti Alto K10 LXI,20100101,175000,Gasolina/Etanol
2371,Maruti SX4 S Cross DDiS 320 Delta,20150101,325000,Gasolina/Etanol
2372,Renault Duster 85PS Diesel RxZ,20170101,600000,Diesel
2373,Maruti Swift ZXI Plus,20180101,700000,Gasolina/Etanol
2374,Toyota Corolla H3,20030101,95000,Gasolina/Etanol
2375,Maruti Celerio ZXI,20190101,490000,Gasolina/Etanol
2376,Tata Safari DICOR 2.2 EX 4x2,20130101,380000,Não identificado
2377,Hyundai Grand i10 1.2 Kappa Sportz Dual Tone,20180101,550000,Gasolina/Etanol
2378,Maruti Alto 800 LXI,20130101,225000,Gasolina/Etanol
2379,Tata Nexon 1.2 Revotron XM,20180101,570000,Elétrico
2380,Maruti Alto 800 LXI,20180101,305000,Gasolina/Etanol
2381,Maruti Wagon R Duo Lxi,20100101,240000,Gasolina/Etanol
2382,Maruti Ertiga SHVS VDI,20150101,700000,Gasolina/Etanol
2383,Maruti Omni E MPI STD BS IV,20180101,288000,Gasolina/Etanol
2384,Mahindra Bolero B4,20170101,800000,Diesel
2385,Maruti Celerio VXI,20170101,430000,Gasolina/Etanol
2386,Chevrolet Beat Diesel LT Option,20090101,195000,Diesel
2387,Maruti Eeco Smiles 5 Seater AC,20140101,325000,Gasolina/Etanol
2388,Renault Duster 85PS Diesel RxE,20130101,450000,Diesel
2389,Maruti Swift Dzire VDI,20160101,630000,Gasolina/Etanol
2390,Maruti Swift 1.3 VXi,20090101,250000,Gasolina/Etanol
2391,Hyundai Santro GLS I - Euro II,20070101,135000,Gasolina/Etanol
2392,Chevrolet Spark 1.0 PS,20100101,110000,Elétrico
2393,Maruti Swift ZDi,20120101,350000,Gasolina/Etanol
2394,Maruti Omni E MPI STD BS IV,20160101,240000,Gasolina/Etanol
2395,Toyota Innova 2.5 V Diesel 8-seater,20090101,350000,Diesel
2396,Maruti Swift ZXI Plus,20180101,600000,Gasolina/Etanol
2397,Maruti Swift Dzire VDI,20180101,750000,Gasolina/Etanol
2398,Hyundai EON Era Plus,20180101,270000,Gasolina/Etanol
2399,Maruti Alto LXi,20070101,90000,Gasolina/Etanol
2400,Maruti Wagon R Stingray VXI,20130101,350000,Gasolina/Etanol
2401,Ford Figo Diesel Celebration Edition,20130101,285000,Diesel
2402,Toyota Innova 2.5 E Diesel MS 7-seater,20110101,665000,Diesel
2403,Mahindra Scorpio 2.6 CRDe,20050101,175000,Diesel
2404,Mahindra Xylo D2,20110101,350000,Diesel
2405,Honda City i-VTEC CVT ZX,20180101,1225000,Gasolina/Etanol
2406,Honda Jazz Select Edition Active,20100101,285000,Gasolina/Etanol
2407,Honda City i-VTEC VX,20180101,1000000,Gasolina/Etanol
2408,Honda Amaze VX Diesel BSIV,20180101,780000,Diesel
2409,Maruti Celerio VXI,20140101,300000,Gasolina/Etanol
2410,Maruti Swift VXI BSIII,20060101,160000,Gasolina/Etanol
2411,Honda Amaze VX i-VTEC,20180101,625000,Gasolina/Etanol
2412,Maruti Ritz VXi,20100101,265000,Gasolina/Etanol
2413,Honda City i DTEC V,20140101,515000,Diesel
2414,Hyundai EON D Lite,20160101,210000,Gasolina/Etanol
2415,Maruti Alto LXi,20090101,140000,Gasolina/Etanol
2416,Toyota Innova 2.5 GX (Diesel) 7 Seater,20150101,940000,Diesel
2417,Nissan Terrano XV Premium 110 PS,20130101,750000,Gasolina/Etanol
2418,Maruti Baleno Alpha 1.3,20160101,610000,Gasolina/Etanol
2419,Nissan Sunny XV D Premium Leather,20150101,450000,Gasolina/Etanol
2420,Toyota Etios Liva GD,20120101,409999,Gasolina/Etanol
2421,Hyundai EON 1.0 Era Plus,20180101,100000,Gasolina/Etanol
2422,Hyundai i20 Active 1.4 SX,20160101,650000,Gasolina/Etanol
2423,Mahindra TUV 300 T8,20170101,650000,Diesel
2424,Hyundai Getz 1.3 GLS,20100101,150000,Gasolina/Etanol
2425,Toyota Etios Liva 1.2 V,20180101,500000,Gasolina/Etanol
2426,Toyota Innova 2.5 GX 7 STR BSIV,20120101,1000000,Gasolina/Etanol
2427,Hyundai i20 Magna Optional 1.2,20130101,340000,Gasolina/Etanol
2428,Hyundai Elite i20 Asta Option BSIV,20190101,800000,Gasolina/Etanol
2429,Toyota Innova 2.5 G (Diesel) 8 Seater,20130101,1010000,Diesel
2430,Toyota Etios GD,20110101,350000,Gasolina/Etanol
2431,Maruti Swift VDI BSIV,20160101,595000,Gasolina/Etanol
2432,Mahindra Scorpio VLX 2WD BSIV,20140101,700000,Diesel
2433,Renault KWID RXL,20190101,265000,Gasolina/Etanol
2434,Maruti Alto K10 VXI,20150101,320000,Gasolina/Etanol
2435,Honda City 1.5 S MT,20110101,310000,Gasolina/Etanol
2436,Honda City i DTEC VX,20140101,700000,Diesel
2437,Maruti Alto LXi BSIII,20090101,130000,Gasolina/Etanol
2438,Maruti Swift Dzire VDi,20090101,150000,Gasolina/Etanol
2439,Honda Amaze E i-Dtech,20150101,300000,Diesel
2440,Maruti Swift Dzire LXi,20110101,150000,Gasolina/Etanol
2441,Honda City 1.3 EXI,20030101,120000,Gasolina/Etanol
2442,Hyundai Creta 1.4 CRDi S Plus,20160101,950000,Diesel
2443,Maruti Wagon R VXI BS IV,20070101,100000,Gasolina/Etanol
2444,Honda Jazz 1.5 SV i DTEC,20150101,450000,Diesel
2445,Maruti 800 EX,20040101,30000,Gasolina/Etanol
2446,Mahindra Renault Logan 1.6 Petrol GLSX,20090101,200000,Gasolina/Etanol
2447,Tata Indigo LS,20100101,250000,Não identificado
2448,Mahindra Marazzo M8 8Str,20180101,1300000,Diesel
2449,Toyota Etios Liva 1.4 VD,20170101,425000,Gasolina/Etanol
2450,Honda Amaze VX O iDTEC,20170101,550000,Diesel
2451,Maruti Ciaz 1.4 AT Zeta,20170101,500000,Gasolina/Etanol
2452,Hyundai Verna CRDi 1.6 SX Option,20180101,1150000,Diesel
2453,Maruti Swift 1.3 VXI ABS,20150101,475000,Gasolina/Etanol
2454,Maruti Wagon R LXI,20110101,260000,Gasolina/Etanol
2455,Ford Ecosport 1.0 Ecoboost Titanium Optional,20130101,350000,Gasolina/Etanol
2456,Mahindra XUV500 W8 2WD,20130101,750000,Diesel
2457,Maruti Wagon R LXI,20090101,180000,Gasolina/Etanol
2458,Renault KWID Climber 1.0 AMT BSIV,20170101,350000,Gasolina/Etanol
2459,Maruti Swift Dzire VDI,20170101,611000,Gasolina/Etanol
2460,Renault KWID RXL BSIV,20170101,325000,Gasolina/Etanol
2461,Maruti Alto VXi,20150101,280000,Gasolina/Etanol
2462,Maruti Wagon R AMT VXI,20140101,300000,Gasolina/Etanol
2463,Mahindra XUV500 W8 2WD,20120101,711000,Diesel
2464,Toyota Innova 2.5 G (Diesel) 8 Seater,20150101,851000,Diesel
2465,Maruti Ritz VDi,20110101,260000,Gasolina/Etanol
2466,Hyundai Verna SX Diesel,20130101,550000,Diesel
2467,Mahindra XUV500 W10 1.99 mHawk,20160101,1044999,Diesel
2468,Mahindra Scorpio EX,20120101,550000,Diesel
2469,Maruti Wagon R VXI BS IV,20140101,210000,Gasolina/Etanol
2470,Maruti Wagon R VXI BS IV,20140101,210000,Gasolina/Etanol
2471,Mahindra Xylo E8,20090101,290000,Diesel
2472,Fiat 500 Lounge,20080101,250999,Gasolina/Etanol
2473,Renault Triber RXT BSIV,20190101,600000,Gasolina/Etanol
2474,Fiat Grande Punto EVO 1.3 Active,20140101,270000,Elétrico
2475,Tata New Safari 4X4 EX,20120101,550000,Não identificado
2476,Mahindra TUV 300 mHAWK100 T8,20170101,800000,Diesel
2477,Tata Altroz XE,20200101,500000,Não identificado
2478,Hyundai Creta 1.6 CRDi SX,20160101,535000,Diesel
2479,Hyundai Grand i10 1.2 Kappa Sportz BSIV,20160101,396000,Gasolina/Etanol
2480,Honda City i DTEC VX,20140101,600000,Diesel
2481,Maruti Wagon R ZXI 1.2,20190101,575000,Gasolina/Etanol
2482,Hyundai Santro Sportz BSIV,20200101,520000,Gasolina/Etanol
2483,Mahindra XUV500 AT W10 FWD,20180101,1400000,Diesel
2484,Maruti Baleno Delta Automatic,20180101,600000,Gasolina/Etanol
2485,Chevrolet Beat Diesel LS,20130101,195000,Diesel
2486,Maruti Alto K10 VXI AGS,20150101,281000,Gasolina/Etanol
2487,Tata Indica GLS BS IV,20100101,75000,Não identificado
2488,Hyundai Grand i10 Sportz,20140101,400000,Gasolina/Etanol
2489,Tata Indica Vista Terra 1.4 TDI,20090101,93000,Diesel
2490,Hyundai i20 Active S Petrol,20160101,560000,Gasolina/Etanol
2491,Hyundai EON 1.0 Era Plus,20190101,400000,Gasolina/Etanol
2492,Tata Tigor 1.2 Revotron XT,20180101,459999,Elétrico
2493,Hyundai Xcent 1.2 CRDi E,20170101,450000,Diesel
2494,Maruti Alto Green LXi (CNG),20100101,88000,Gasolina/Etanol
2495,Hyundai i20 1.2 Era,20100101,250000,Gasolina/Etanol
